mean,variance,contrast,energy,homogeneity,lbp_mean,lbp_std,area,perimeter,circularity,label
128.9405293367347,5451.495347168782,381.582979660474,0.012573909990929735,0.11718503291189893,4.281548947704081,1.6307880998236146,19319.5,2646.868301987648,0.034653019297868834,Benign
128.84787547831633,5481.978950763831,237.82563260730305,0.01457302166199491,0.1546325776448025,4.334941007653061,1.6276529892870928,19973.0,2168.836776614189,0.05335798593687654,Benign
130.3102479272959,5775.178558883047,310.8774223254324,0.022782200435515956,0.16103422544163698,4.48453443877551,1.9574556515130812,21923.0,2274.6601506471634,0.05324475207614352,Benign
129.71041932397958,5607.067171412177,229.8771020179372,0.015787105405537478,0.1502814451377239,4.395527742346939,1.8409339248729757,13295.5,1336.6143457889557,0.09351952714075816,Benign
129.17386798469389,5540.120838163695,336.25858824471493,0.014578864401303388,0.132854857554962,4.372767857142857,1.784752810354666,25538.5,2834.0642586946487,0.03995635502446499,Benign
128.81014827806123,5496.2930379563295,230.8542200512492,0.014679166155475876,0.15963444421894285,4.366450095663265,1.678114739421561,16644.0,1968.7535165548325,0.053961607341080756,Benign
130.78236607142858,5875.1766469527265,286.9016455797566,0.032106666894167434,0.17649638544985763,4.546476403061225,2.0135740783389346,20219.5,1807.1727826595306,0.07780023728789857,Benign
129.74027423469389,5575.447051455408,331.69819026265213,0.015201634096762043,0.1277739404540638,4.379524075255102,1.8549401162086412,17945.0,1582.6214859485626,0.09003247968770373,Benign
128.91017617984693,5491.9041805652605,356.63779228058934,0.014441177903184992,0.1301112221633846,4.335578762755102,1.6863630239600227,15127.5,2229.162676692009,0.03825546627334808,Benign
128.9149792729592,5463.517524345871,237.9120755925689,0.014175974557179217,0.14774804368521097,4.32242506377551,1.6229247892668057,18497.0,2471.228693127632,0.038061446107439,Benign
130.52339764030611,5819.461984438184,305.58704356181937,0.025015897944209477,0.17096909930384402,4.507692920918367,1.9839470077807093,24355.5,2058.7362706661224,0.07221135292392007,Benign
129.87440210459184,5611.6643112656075,260.4026665598975,0.016798432653918463,0.14359757529032902,4.403220663265306,1.8462077160762707,19267.5,1901.4570529460907,0.06696720762475102,Benign
129.00444435586735,5496.822584680099,270.92092408712364,0.015258466547165929,0.14818338954189822,4.354691485969388,1.7102151007555326,24275.5,2084.309864759445,0.07021881236732294,Benign
128.70798788265307,5415.51637114271,259.76965887251765,0.012754512575992479,0.13412382154176306,4.2924705038265305,1.5569224133125994,14591.5,1725.0306477546692,0.061619216624694474,Benign
130.59090003188774,5837.109123982672,306.94462684176807,0.021726091439513342,0.16277819802160676,4.472018494897959,1.9538823223930297,20269.0,2508.400265097618,0.040480746316584444,Benign
129.84145806760205,5612.813372905926,252.93643898142216,0.016235808322683353,0.1352432900835403,4.37175143494898,1.808970880749353,15025.5,1361.124012351036,0.10191624296579613,Benign
129.0331034757653,5445.060826194333,403.6159513132607,0.013410493265017656,0.12907363108440584,4.326869419642857,1.677823343514793,23027.5,2190.1921150684357,0.0603242918987827,Benign
129.49806680484693,5600.556597028063,443.59975576553495,0.013801033440664747,0.12045865449280357,4.37418287627551,1.9056472601059005,23555.5,2562.26526927948,0.04508727742652509,Benign
130.4602598852041,5802.522535838071,323.20395579756564,0.020109377177171987,0.1576990991002357,4.455456792091836,1.9030032881932044,19416.5,2646.7261658906937,0.034830747053502725,Benign
129.8778300382653,5653.111070992797,209.05467248558614,0.01792817975892278,0.16468005271140448,4.42073899872449,1.8336902306671512,17946.5,2119.9667199850082,0.05018010211639251,Benign
129.30389030612244,5502.97154577113,369.62399903907755,0.014009441347200759,0.1323738075601181,4.335359534438775,1.71727038071095,19207.5,1792.8296375274658,0.07509355417219357,Benign
128.91372369260205,5461.996960894955,383.50508488148625,0.013953438342349097,0.14094894703772864,4.347696109693878,1.7457702942843838,16505.0,2031.322058558464,0.050265247280202145,Benign
130.82384008290816,5857.62248729458,286.6331077834721,0.022165013418521638,0.16212559822619832,4.4721978635204085,1.948512236711726,22545.5,1852.4276168346405,0.0825633376667158,Benign
129.93197943239795,5655.015522277638,253.36763292761054,0.017739399868537693,0.1563118475511288,4.452925701530612,1.9535971904060445,17265.5,2241.363686800003,0.04318812611220425,Benign
129.3834901147959,5528.140084566548,355.4831438180653,0.016073007737871153,0.13651841339126458,4.379982461734694,1.8021523235124683,22317.5,2168.334247946739,0.05964896999026633,Benign
128.97510762117346,5489.347495005955,341.3920763933376,0.014531098334733148,0.12896792913660698,4.353595344387755,1.7970317223128625,18238.5,1658.143344759941,0.08335944937367071,Benign
129.36860251913265,5603.708779026001,265.19620836002565,0.01597599483622048,0.1573170772559021,4.340461575255102,1.618812388667503,22790.0,2038.1261012554169,0.06894330322618178,Benign
130.0508410395408,5681.839112414464,244.2629123959001,0.019031555122214973,0.16284664554459335,4.460698341836735,1.971731510645854,20155.5,2733.0936946868896,0.03390739298639682,Benign
129.15961814413265,5512.940103202402,375.5742512812299,0.014026445084690415,0.12709448852847538,4.333964445153061,1.7272387648061622,21330.0,2441.51296544075,0.044965833667546654,Benign
129.12635522959184,5498.790356103404,360.75604580397174,0.013545608855218176,0.13185704602425746,4.359614158163265,1.7887536752778328,13742.5,1629.9179488420486,0.06500460521750878,Benign
129.63382892219389,5663.416161885911,323.1207559256887,0.01675013522713382,0.1526386510723018,4.387336575255102,1.7710284149618556,23947.0,2328.9200372695923,0.055481963635920305,Benign
130.5498644770408,5737.257000141072,255.91025384368996,0.02158106568667217,0.16386314550139103,4.5034478635204085,2.0587444720053663,20387.0,2617.1698175668716,0.037402392260709356,Benign
129.29956552933675,5502.6159564438885,346.585782351057,0.015031707156037926,0.12584442419861924,4.339983258928571,1.7424172087395065,16067.0,1661.4742995500565,0.07314041195243888,Benign
